support,itemsets
0.12462462462462462,"frozenset({'Psychological Factors & Mental Health', 'Deterioration indicators (worsening symptoms)', 'Self-Treatment & Behavioral Interventions'})"
0.12312312312312312,"frozenset({'Botox Treatment Experiences & Procedures', 'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health'})"
0.12312312312312312,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health'})"
0.12162162162162163,"frozenset({'Botox Treatment Experiences & Procedures', 'Improvement indicators (success, relief, reduced symptoms)', 'Symptom Experience & Severity', 'Psychological Factors & Mental Health'})"
0.12162162162162163,"frozenset({'Psychological Factors & Mental Health', 'Symptom Experience & Severity', 'Self-Treatment & Behavioral Interventions', 'Alternative Surgical Treatments/Diagnostics'})"
0.12162162162162163,"frozenset({'Psychological Factors & Mental Health', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.12162162162162163,"frozenset({'Botox Treatment Experiences & Procedures', 'Psychological Factors & Mental Health', 'Self-Treatment & Behavioral Interventions', 'Alternative Surgical Treatments/Diagnostics'})"
0.12162162162162163,"frozenset({'Psychological Factors & Mental Health', 'Self-Treatment & Behavioral Interventions', 'Alternative Surgical Treatments/Diagnostics'})"
0.12162162162162163,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Symptom Experience & Severity'})"
0.11261261261261261,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Deterioration indicators (worsening symptoms)', 'Psychological Factors & Mental Health'})"
0.11261261261261261,"frozenset({'Botox Treatment Experiences & Procedures', 'Improvement indicators (success, relief, reduced symptoms)', 'Deterioration indicators (worsening symptoms)', 'Psychological Factors & Mental Health'})"
0.1111111111111111,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Psychological Factors & Mental Health'})"
0.1111111111111111,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Botox Treatment Experiences & Procedures'})"
0.10810810810810811,"frozenset({'Psychological Factors & Mental Health', 'Deterioration indicators (worsening symptoms)', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.10810810810810811,"frozenset({'Psychological Factors & Mental Health', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Self-Treatment & Behavioral Interventions'})"
0.10810810810810811,"frozenset({'Psychological Factors & Mental Health', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.10810810810810811,"frozenset({'Psychological Factors & Mental Health', 'Deterioration indicators (worsening symptoms)', 'Self-Treatment & Behavioral Interventions', 'Alternative Surgical Treatments/Diagnostics'})"
0.1021021021021021,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics'})"
0.1021021021021021,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Alternative Surgical Treatments/Diagnostics'})"
0.1021021021021021,"frozenset({'Botox Treatment Experiences & Procedures', 'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Alternative Surgical Treatments/Diagnostics'})"
0.1021021021021021,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures'})"
0.09309309309309309,"frozenset({'Botox Treatment Experiences & Procedures', 'Comorbidities', 'Symptom Experience & Severity'})"
0.09309309309309309,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Deterioration indicators (worsening symptoms)', 'Psychological Factors & Mental Health', 'Alternative Surgical Treatments/Diagnostics'})"
0.09309309309309309,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures'})"
0.09309309309309309,"frozenset({'Comorbidities', 'Symptom Experience & Severity'})"
0.09309309309309309,"frozenset({'Botox Treatment Experiences & Procedures', 'Comorbidities'})"
0.09309309309309309,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Deterioration indicators (worsening symptoms)', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures'})"
0.09309309309309309,frozenset({'Comorbidities'})
0.09309309309309309,"frozenset({'Psychological Factors & Mental Health', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Improvement indicators (success, relief, reduced symptoms)'})"
0.09009009009009009,"frozenset({'Botox Treatment Experiences & Procedures', 'Improvement indicators (success, relief, reduced symptoms)', 'Self-Treatment & Behavioral Interventions', 'Psychological Factors & Mental Health'})"
0.09009009009009009,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Symptom Experience & Severity', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.09009009009009009,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Self-Treatment & Behavioral Interventions'})"
0.09009009009009009,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Symptom Experience & Severity', 'Psychological Factors & Mental Health', 'Self-Treatment & Behavioral Interventions'})"
0.08258258258258258,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Self-Treatment & Behavioral Interventions', 'Alternative Surgical Treatments/Diagnostics'})"
0.08258258258258258,"frozenset({'Psychological Factors & Mental Health', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Improvement indicators (success, relief, reduced symptoms)', 'Self-Treatment & Behavioral Interventions'})"
0.08258258258258258,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.08258258258258258,"frozenset({'Psychological Factors & Mental Health', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Improvement indicators (success, relief, reduced symptoms)', 'Self-Treatment & Behavioral Interventions'})"
0.08258258258258258,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Deterioration indicators (worsening symptoms)', 'Self-Treatment & Behavioral Interventions', 'Psychological Factors & Mental Health'})"
0.08258258258258258,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.08258258258258258,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Deterioration indicators (worsening symptoms)', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.08258258258258258,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.08108108108108109,"frozenset({'Botox Treatment Experiences & Procedures', 'Comorbidities', 'Deterioration indicators (worsening symptoms)'})"
0.08108108108108109,"frozenset({'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity'})"
0.08108108108108109,"frozenset({'Botox Treatment Experiences & Procedures', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity'})"
0.08108108108108109,"frozenset({'Comorbidities', 'Deterioration indicators (worsening symptoms)'})"
0.07807807807807808,"frozenset({'Botox Treatment Experiences & Procedures', 'Comorbidities', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics'})"
0.07807807807807808,"frozenset({'Comorbidities', 'Alternative Surgical Treatments/Diagnostics'})"
0.07807807807807808,"frozenset({'Comorbidities', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics'})"
0.07807807807807808,"frozenset({'Botox Treatment Experiences & Procedures', 'Comorbidities', 'Alternative Surgical Treatments/Diagnostics'})"
0.07507507507507508,"frozenset({'Psychological Factors & Mental Health', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Improvement indicators (success, relief, reduced symptoms)', 'Self-Treatment & Behavioral Interventions'})"
0.07507507507507508,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Deterioration indicators (worsening symptoms)', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.07507507507507508,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Psychological Factors & Mental Health', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.07507507507507508,"frozenset({'Psychological Factors & Mental Health', 'Deterioration indicators (worsening symptoms)', 'Alternative Surgical Treatments/Diagnostics', 'Improvement indicators (success, relief, reduced symptoms)', 'Self-Treatment & Behavioral Interventions'})"
0.07057057057057058,"frozenset({'Botox Treatment Experiences & Procedures', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Alternative Surgical Treatments/Diagnostics'})"
0.07057057057057058,"frozenset({'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures'})"
0.07057057057057058,"frozenset({'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Alternative Surgical Treatments/Diagnostics'})"
0.07057057057057058,"frozenset({'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics'})"
0.06156156156156156,"frozenset({'Botox Treatment Experiences & Procedures', 'Comorbidities', 'Self-Treatment & Behavioral Interventions'})"
0.06156156156156156,"frozenset({'Comorbidities', 'Symptom Experience & Severity', 'Self-Treatment & Behavioral Interventions'})"
0.06156156156156156,"frozenset({'Comorbidities', 'Self-Treatment & Behavioral Interventions'})"
0.06156156156156156,"frozenset({'Botox Treatment Experiences & Procedures', 'Comorbidities', 'Symptom Experience & Severity', 'Self-Treatment & Behavioral Interventions'})"
0.057057057057057055,"frozenset({'Botox Treatment Experiences & Procedures', 'Comorbidities', 'Improvement indicators (success, relief, reduced symptoms)'})"
0.057057057057057055,"frozenset({'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.057057057057057055,"frozenset({'Comorbidities', 'Symptom Experience & Severity', 'Deterioration indicators (worsening symptoms)', 'Self-Treatment & Behavioral Interventions'})"
0.057057057057057055,"frozenset({'Botox Treatment Experiences & Procedures', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Self-Treatment & Behavioral Interventions'})"
0.057057057057057055,"frozenset({'Botox Treatment Experiences & Procedures', 'Comorbidities', 'Improvement indicators (success, relief, reduced symptoms)', 'Symptom Experience & Severity'})"
0.057057057057057055,"frozenset({'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Self-Treatment & Behavioral Interventions'})"
0.057057057057057055,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities'})"
0.057057057057057055,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Symptom Experience & Severity'})"
0.05405405405405406,"frozenset({'Botox Treatment Experiences & Procedures', 'Comorbidities', 'Self-Treatment & Behavioral Interventions', 'Alternative Surgical Treatments/Diagnostics'})"
0.05405405405405406,"frozenset({'Comorbidities', 'Self-Treatment & Behavioral Interventions', 'Alternative Surgical Treatments/Diagnostics'})"
0.05405405405405406,"frozenset({'Comorbidities', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.05405405405405406,"frozenset({'Comorbidities', 'Symptom Experience & Severity', 'Self-Treatment & Behavioral Interventions', 'Alternative Surgical Treatments/Diagnostics'})"
0.052552552552552555,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures'})"
0.052552552552552555,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Botox Treatment Experiences & Procedures'})"
0.052552552552552555,"frozenset({'Botox Treatment Experiences & Procedures', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Improvement indicators (success, relief, reduced symptoms)'})"
0.052552552552552555,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity'})"
0.052552552552552555,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Alternative Surgical Treatments/Diagnostics'})"
0.052552552552552555,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Deterioration indicators (worsening symptoms)'})"
0.052552552552552555,"frozenset({'Botox Treatment Experiences & Procedures', 'Comorbidities', 'Improvement indicators (success, relief, reduced symptoms)', 'Alternative Surgical Treatments/Diagnostics'})"
0.052552552552552555,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Comorbidities', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics'})"
0.04954954954954955,"frozenset({'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.04954954954954955,"frozenset({'Comorbidities', 'Deterioration indicators (worsening symptoms)', 'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
