support,itemsets
0.3892128279883382,"frozenset({'Symptom Experience & Severity', 'Alternative Surgical Treatments/Diagnostics', 'Self-Treatment & Behavioral Interventions'})"
0.3892128279883382,"frozenset({'Symptom Experience & Severity', 'Self-Treatment & Behavioral Interventions', 'Deterioration indicators (worsening symptoms)'})"
0.3498542274052478,"frozenset({'Alternative Surgical Treatments/Diagnostics', 'Improvement indicators (success, relief, reduced symptoms)', 'Deterioration indicators (worsening symptoms)'})"
0.3396501457725947,"frozenset({'Self-Treatment & Behavioral Interventions', 'Improvement indicators (success, relief, reduced symptoms)'})"
0.3396501457725947,"frozenset({'Botox Treatment Experiences & Procedures', 'Improvement indicators (success, relief, reduced symptoms)', 'Self-Treatment & Behavioral Interventions'})"
0.3396501457725947,"frozenset({'Symptom Experience & Severity', 'Self-Treatment & Behavioral Interventions', 'Improvement indicators (success, relief, reduced symptoms)'})"
0.33090379008746357,"frozenset({'Alternative Surgical Treatments/Diagnostics', 'Self-Treatment & Behavioral Interventions', 'Deterioration indicators (worsening symptoms)'})"
0.3236151603498542,frozenset({'Psychological Factors & Mental Health'})
0.3236151603498542,"frozenset({'Psychological Factors & Mental Health', 'Botox Treatment Experiences & Procedures'})"
0.3236151603498542,"frozenset({'Symptom Experience & Severity', 'Psychological Factors & Mental Health', 'Botox Treatment Experiences & Procedures'})"
0.3236151603498542,"frozenset({'Symptom Experience & Severity', 'Psychological Factors & Mental Health'})"
0.29737609329446063,"frozenset({'Improvement indicators (success, relief, reduced symptoms)', 'Deterioration indicators (worsening symptoms)', 'Self-Treatment & Behavioral Interventions'})"
0.29591836734693877,"frozenset({'Alternative Surgical Treatments/Diagnostics', 'Self-Treatment & Behavioral Interventions', 'Improvement indicators (success, relief, reduced symptoms)'})"
0.27988338192419826,"frozenset({'Psychological Factors & Mental Health', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures'})"
0.27988338192419826,"frozenset({'Psychological Factors & Mental Health', 'Alternative Surgical Treatments/Diagnostics'})"
0.27988338192419826,"frozenset({'Symptom Experience & Severity', 'Psychological Factors & Mental Health', 'Alternative Surgical Treatments/Diagnostics'})"
0.27696793002915454,"frozenset({'Symptom Experience & Severity', 'Psychological Factors & Mental Health', 'Deterioration indicators (worsening symptoms)'})"
0.27696793002915454,"frozenset({'Psychological Factors & Mental Health', 'Deterioration indicators (worsening symptoms)'})"
0.27696793002915454,"frozenset({'Psychological Factors & Mental Health', 'Botox Treatment Experiences & Procedures', 'Deterioration indicators (worsening symptoms)'})"
0.24927113702623907,"frozenset({'Psychological Factors & Mental Health', 'Alternative Surgical Treatments/Diagnostics', 'Deterioration indicators (worsening symptoms)'})"
0.24052478134110788,"frozenset({'Psychological Factors & Mental Health', 'Botox Treatment Experiences & Procedures', 'Improvement indicators (success, relief, reduced symptoms)'})"
0.24052478134110788,"frozenset({'Symptom Experience & Severity', 'Psychological Factors & Mental Health', 'Improvement indicators (success, relief, reduced symptoms)'})"
0.24052478134110788,"frozenset({'Psychological Factors & Mental Health', 'Improvement indicators (success, relief, reduced symptoms)'})"
0.22886297376093295,"frozenset({'Psychological Factors & Mental Health', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.22886297376093295,"frozenset({'Symptom Experience & Severity', 'Psychological Factors & Mental Health', 'Self-Treatment & Behavioral Interventions'})"
0.22886297376093295,"frozenset({'Psychological Factors & Mental Health', 'Self-Treatment & Behavioral Interventions'})"
0.21720116618075802,"frozenset({'Psychological Factors & Mental Health', 'Alternative Surgical Treatments/Diagnostics', 'Improvement indicators (success, relief, reduced symptoms)'})"
0.21720116618075802,"frozenset({'Psychological Factors & Mental Health', 'Improvement indicators (success, relief, reduced symptoms)', 'Deterioration indicators (worsening symptoms)'})"
0.21282798833819241,"frozenset({'Psychological Factors & Mental Health', 'Alternative Surgical Treatments/Diagnostics', 'Self-Treatment & Behavioral Interventions'})"
0.20116618075801748,"frozenset({'Psychological Factors & Mental Health', 'Self-Treatment & Behavioral Interventions', 'Deterioration indicators (worsening symptoms)'})"
0.19533527696793002,"frozenset({'Psychological Factors & Mental Health', 'Self-Treatment & Behavioral Interventions', 'Improvement indicators (success, relief, reduced symptoms)'})"
0.15014577259475217,frozenset({'Comorbidities'})
0.15014577259475217,"frozenset({'Symptom Experience & Severity', 'Comorbidities', 'Botox Treatment Experiences & Procedures'})"
0.15014577259475217,"frozenset({'Comorbidities', 'Botox Treatment Experiences & Procedures'})"
0.15014577259475217,"frozenset({'Symptom Experience & Severity', 'Comorbidities'})"
0.13848396501457727,"frozenset({'Symptom Experience & Severity', 'Comorbidities', 'Alternative Surgical Treatments/Diagnostics'})"
0.13848396501457727,"frozenset({'Comorbidities', 'Alternative Surgical Treatments/Diagnostics'})"
0.13848396501457727,"frozenset({'Comorbidities', 'Alternative Surgical Treatments/Diagnostics', 'Botox Treatment Experiences & Procedures'})"
0.13702623906705538,"frozenset({'Symptom Experience & Severity', 'Comorbidities', 'Deterioration indicators (worsening symptoms)'})"
0.13702623906705538,"frozenset({'Comorbidities', 'Deterioration indicators (worsening symptoms)'})"
0.13702623906705538,"frozenset({'Comorbidities', 'Botox Treatment Experiences & Procedures', 'Deterioration indicators (worsening symptoms)'})"
0.12973760932944606,"frozenset({'Comorbidities', 'Alternative Surgical Treatments/Diagnostics', 'Deterioration indicators (worsening symptoms)'})"
0.12536443148688048,"frozenset({'Comorbidities', 'Improvement indicators (success, relief, reduced symptoms)'})"
0.12536443148688048,"frozenset({'Symptom Experience & Severity', 'Comorbidities', 'Improvement indicators (success, relief, reduced symptoms)'})"
0.12536443148688048,"frozenset({'Comorbidities', 'Botox Treatment Experiences & Procedures', 'Improvement indicators (success, relief, reduced symptoms)'})"
0.119533527696793,"frozenset({'Comorbidities', 'Improvement indicators (success, relief, reduced symptoms)', 'Deterioration indicators (worsening symptoms)'})"
0.11661807580174927,"frozenset({'Comorbidities', 'Alternative Surgical Treatments/Diagnostics', 'Improvement indicators (success, relief, reduced symptoms)'})"
0.11224489795918367,"frozenset({'Comorbidities', 'Self-Treatment & Behavioral Interventions'})"
0.11224489795918367,"frozenset({'Comorbidities', 'Botox Treatment Experiences & Procedures', 'Self-Treatment & Behavioral Interventions'})"
0.11224489795918367,"frozenset({'Symptom Experience & Severity', 'Comorbidities', 'Self-Treatment & Behavioral Interventions'})"
0.10932944606413994,"frozenset({'Comorbidities', 'Alternative Surgical Treatments/Diagnostics', 'Self-Treatment & Behavioral Interventions'})"
0.10641399416909621,"frozenset({'Comorbidities', 'Self-Treatment & Behavioral Interventions', 'Deterioration indicators (worsening symptoms)'})"
0.10349854227405247,"frozenset({'Comorbidities', 'Self-Treatment & Behavioral Interventions', 'Improvement indicators (success, relief, reduced symptoms)'})"
0.08600583090379009,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities'})"
0.08600583090379009,"frozenset({'Symptom Experience & Severity', 'Psychological Factors & Mental Health', 'Comorbidities'})"
0.08600583090379009,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Botox Treatment Experiences & Procedures'})"
0.08454810495626822,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Deterioration indicators (worsening symptoms)'})"
0.08163265306122448,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Alternative Surgical Treatments/Diagnostics'})"
0.07871720116618076,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Improvement indicators (success, relief, reduced symptoms)'})"
0.07580174927113703,"frozenset({'Psychological Factors & Mental Health', 'Comorbidities', 'Self-Treatment & Behavioral Interventions'})"
