antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Improvement indicators (success, relief, reduced symptoms), Self-Treatment & Behavioral Interventions",Botox Treatment Experiences & Procedures,0.18468468468468469,0.9924924924924925,0.18468468468468469,1.0,1.0075642965204237,1.0,0.001386521656791928,inf,0.009208103130755072,0.18608169440242056,1.0,0.5930408472012103
Psychological Factors & Mental Health,Botox Treatment Experiences & Procedures,0.23723723723723725,0.9924924924924925,0.23723723723723725,1.0,1.0075642965204237,1.0,0.0017810603396188895,inf,0.009842519685039321,0.23903177004538576,1.0,0.619515885022693
Comorbidities,"Botox Treatment Experiences & Procedures, Symptom Experience & Severity",0.09309309309309309,0.8858858858858859,0.09309309309309309,1.0,1.1288135593220339,1.0,0.010623235848461074,inf,0.12582781456953643,0.10508474576271186,1.0,0.5525423728813559
"Improvement indicators (success, relief, reduced symptoms)",Botox Treatment Experiences & Procedures,0.36036036036036034,0.9924924924924925,0.36036036036036034,1.0,1.0075642965204237,1.0,0.0027054081108134898,inf,0.01173708920187782,0.3630862329803329,1.0,0.6815431164901664
"Botox Treatment Experiences & Procedures, Comorbidities",Symptom Experience & Severity,0.09309309309309309,0.8933933933933934,0.09309309309309309,1.0,1.119327731092437,1.0,0.009924338753167575,inf,0.1175496688741721,0.1042016806722689,1.0,0.5521008403361345
"Comorbidities, Psychological Factors & Mental Health",Symptom Experience & Severity,0.046546546546546545,0.8933933933933934,0.046546546546546545,1.0,1.119327731092437,1.0,0.004962169376583787,inf,0.11181102362204717,0.05210084033613445,1.0,0.5260504201680672
"Alternative Surgical Treatments/Diagnostics, Improvement indicators (success, relief, reduced symptoms)",Symptom Experience & Severity,0.24474474474474475,0.8933933933933934,0.24474474474474475,1.0,1.119327731092437,1.0,0.026091406722037358,inf,0.1411530815109344,0.2739495798319328,1.0,0.6369747899159663
"Alternative Surgical Treatments/Diagnostics, Psychological Factors & Mental Health",Symptom Experience & Severity,0.17417417417417416,0.8933933933933934,0.17417417417417416,1.0,1.119327731092437,1.0,0.01856811766721675,inf,0.12909090909090898,0.19495798319327728,1.0,0.5974789915966386
"Comorbidities, Self-Treatment & Behavioral Interventions",Symptom Experience & Severity,0.06156156156156156,0.8933933933933934,0.06156156156156156,1.0,1.119327731092437,1.0,0.006562869175481788,inf,0.11359999999999999,0.06890756302521009,1.0,0.534453781512605
"Alternative Surgical Treatments/Diagnostics, Comorbidities",Symptom Experience & Severity,0.07807807807807808,0.8933933933933934,0.07807807807807808,1.0,1.119327731092437,1.0,0.008323638954269588,inf,0.11563517915309451,0.08739495798319327,1.0,0.5436974789915966
"Comorbidities, Deterioration indicators (worsening symptoms)",Botox Treatment Experiences & Procedures,0.08108108108108109,0.9924924924924925,0.08108108108108109,1.0,1.0075642965204237,1.0,0.0006087168249330477,inf,0.008169934640522963,0.0816944024205749,1.0,0.5408472012102874
"Comorbidities, Improvement indicators (success, relief, reduced symptoms)",Botox Treatment Experiences & Procedures,0.057057057057057055,0.9924924924924925,0.057057057057057055,1.0,1.0075642965204237,1.0,0.00042835628421213773,inf,0.007961783439490402,0.05748865355521937,1.0,0.5287443267776096
"Deterioration indicators (worsening symptoms), Self-Treatment & Behavioral Interventions",Symptom Experience & Severity,0.2627627627627628,0.8933933933933934,0.2627627627627628,1.0,1.119327731092437,1.0,0.02801224648071496,inf,0.14460285132382897,0.29411764705882354,1.0,0.6470588235294118
"Comorbidities, Psychological Factors & Mental Health",Botox Treatment Experiences & Procedures,0.046546546546546545,0.9924924924924925,0.046546546546546545,1.0,1.0075642965204237,1.0,0.00034944854764674266,inf,0.007874015748031425,0.04689863842662633,1.0,0.5234493192133132
"Comorbidities, Self-Treatment & Behavioral Interventions",Botox Treatment Experiences & Procedures,0.06156156156156156,0.9924924924924925,0.06156156156156156,1.0,1.0075642965204237,1.0,0.00046217388559730704,inf,0.007999999999999965,0.062027231467473534,1.0,0.5310136157337367
"Psychological Factors & Mental Health, Symptom Experience & Severity",Botox Treatment Experiences & Procedures,0.23573573573573572,0.9924924924924925,0.23573573573573572,1.0,1.0075642965204237,1.0,0.001769787805823847,inf,0.009823182711198458,0.23751891074130105,1.0,0.6187594553706506
"Comorbidities, Symptom Experience & Severity",Botox Treatment Experiences & Procedures,0.09309309309309309,0.9924924924924925,0.09309309309309309,1.0,1.0075642965204237,1.0,0.0006988970952934853,inf,0.008278145695364163,0.09379727685325265,1.0,0.5468986384266263
Comorbidities,Botox Treatment Experiences & Procedures,0.09309309309309309,0.9924924924924925,0.09309309309309309,1.0,1.0075642965204237,1.0,0.0006988970952934853,inf,0.008278145695364163,0.09379727685325265,1.0,0.5468986384266263
"Comorbidities, Improvement indicators (success, relief, reduced symptoms)",Symptom Experience & Severity,0.057057057057057055,0.8933933933933934,0.057057057057057055,1.0,1.119327731092437,1.0,0.006082659235812388,inf,0.11305732484076432,0.06386554621848739,1.0,0.5319327731092437
"Alternative Surgical Treatments/Diagnostics, Comorbidities",Botox Treatment Experiences & Procedures,0.07807807807807808,0.9924924924924925,0.07807807807807808,1.0,1.0075642965204237,1.0,0.0005861717573429348,inf,0.00814332247557012,0.07866868381240545,1.0,0.5393343419062028
Deterioration indicators (worsening symptoms),Botox Treatment Experiences & Procedures,0.5645645645645646,0.9924924924924925,0.5630630630630631,0.9973404255319148,1.0048846042424437,1.0,0.0027369712054396977,2.822822822822744,0.011163218390804695,0.566465256797583,0.645744680851054,0.7823313322818424
"Deterioration indicators (worsening symptoms), Symptom Experience & Severity",Botox Treatment Experiences & Procedures,0.5435435435435435,0.9924924924924925,0.5420420420420421,0.9972375690607737,1.0047809697344559,1.0,0.0025791557323089354,2.7177177177178877,0.01042426009622414,0.5453172205438067,0.6320441988950506,0.7716898889176789
Self-Treatment & Behavioral Interventions,Botox Treatment Experiences & Procedures,0.36486486486486486,0.9924924924924925,0.3633633633633634,0.9958847736625516,1.00341794139071,1.0,0.001237724210697233,1.8243243243243812,0.005363108844733817,0.36555891238670696,0.45185185185186894,0.6809983626255269
"Self-Treatment & Behavioral Interventions, Symptom Experience & Severity",Botox Treatment Experiences & Procedures,0.3483483483483483,0.9924924924924925,0.34684684684684686,0.9956896551724139,1.0032213469664564,1.0,0.0011137263389515706,1.7417417417417937,0.004927484190157029,0.3489425981873112,0.42586206896553436,0.6725800772079922
Psychological Factors & Mental Health,Symptom Experience & Severity,0.23723723723723725,0.8933933933933934,0.23573573573573572,0.9936708860759492,1.1122433783640036,1.0,0.02378955532108684,16.843843843843455,0.13230352575354826,0.2634228187919463,0.940631128543411,0.6287682161472183
Psychological Factors & Mental Health,"Botox Treatment Experiences & Procedures, Symptom Experience & Severity",0.23723723723723725,0.8858858858858859,0.23573573573573572,0.9936708860759492,1.1216691697060714,1.0,0.02557061566070573,18.030030030029614,0.14220873664677255,0.2656514382402707,0.9445369753497656,0.6298862904956017
"Botox Treatment Experiences & Procedures, Psychological Factors & Mental Health",Symptom Experience & Severity,0.23723723723723725,0.8933933933933934,0.23573573573573572,0.9936708860759492,1.1122433783640036,1.0,0.02378955532108684,16.843843843843455,0.13230352575354826,0.2634228187919463,0.940631128543411,0.6287682161472183
"Deterioration indicators (worsening symptoms), Psychological Factors & Mental Health",Symptom Experience & Severity,0.1906906906906907,0.8933933933933934,0.1891891891891892,0.9921259842519685,1.1105141269106067,1.0,0.01882738594450306,13.53903903903906,0.12296433725005153,0.21140939597315436,0.9261395142508596,0.6019453450671607
"Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms)",Symptom Experience & Severity,0.35585585585585583,0.8933933933933934,0.35285285285285284,0.9915611814345991,1.1098819274545262,1.0,0.034933582230879556,12.63288288288287,0.15369736646332402,0.39363484087102174,0.9208415047245497,0.6932595823139382
"Deterioration indicators (worsening symptoms), Improvement indicators (success, relief, reduced symptoms)",Symptom Experience & Severity,0.26876876876876876,0.8933933933933934,0.26576576576576577,0.9888268156424581,1.106821275996432,1.0,0.02564952339727114,9.5412912912913,0.13198528985255045,0.29648241206030146,0.8951923833503818,0.6431529036195484
"Improvement indicators (success, relief, reduced symptoms), Psychological Factors & Mental Health",Symptom Experience & Severity,0.12312312312312312,0.8933933933933934,0.12162162162162163,0.9878048780487806,1.105677392908383,1.0,0.01162423684946208,8.741741741741812,0.10899712497886019,0.1359060402684564,0.8856063208519418,0.5619696659151466
"Improvement indicators (success, relief, reduced symptoms)","Botox Treatment Experiences & Procedures, Symptom Experience & Severity",0.36036036036036034,0.8858858858858859,0.35285285285285284,0.9791666666666666,1.1052966101694914,1.0,0.03361469577685794,5.477477477477467,0.14893617021276595,0.3949579831932773,0.8174342105263155,0.6887358757062146
"Botox Treatment Experiences & Procedures, Improvement indicators (success, relief, reduced symptoms)",Symptom Experience & Severity,0.36036036036036034,0.8933933933933934,0.35285285285285284,0.9791666666666666,1.0960084033613444,1.0,0.030909287666044394,5.1171171171171075,0.13694935570872027,0.39166666666666666,0.804577464788732,0.687062324929972
"Improvement indicators (success, relief, reduced symptoms)",Symptom Experience & Severity,0.36036036036036034,0.8933933933933934,0.35285285285285284,0.9791666666666666,1.0960084033613444,1.0,0.030909287666044394,5.1171171171171075,0.13694935570872027,0.39166666666666666,0.804577464788732,0.687062324929972
"Alternative Surgical Treatments/Diagnostics, Self-Treatment & Behavioral Interventions",Symptom Experience & Severity,0.2552552552552553,0.8933933933933934,0.24774774774774774,0.9705882352941175,1.086406327236777,1.0,0.019704389073758405,3.6246246246246097,0.10679374389051789,0.27499999999999997,0.7241093620546799,0.6239495798319328
"Comorbidities, Psychological Factors & Mental Health",Deterioration indicators (worsening symptoms),0.046546546546546545,0.5645645645645646,0.04504504504504504,0.967741935483871,1.7141386410432395,1.0,0.018766514262009756,13.49849849849851,0.43695538057742783,0.07957559681697611,0.9259176863181313,0.5237645847632121
Deterioration indicators (worsening symptoms),Symptom Experience & Severity,0.5645645645645646,0.8933933933933934,0.5435435435435435,0.9627659574468084,1.0776506347219736,1.0,0.039165291417543546,2.863148863148852,0.1654791388835964,0.5944170771756978,0.6507341923883715,0.785584659395673
"Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms)",Symptom Experience & Severity,0.5630630630630631,0.8933933933933934,0.5420420420420421,0.9626666666666667,1.0775394957983193,1.0,0.03900522143765395,2.8555341055341055,0.1646914355884288,0.5927750410509033,0.6498028169014084,0.7846946778711485
"Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures",Symptom Experience & Severity,0.5105105105105106,0.8933933933933934,0.49099099099099097,0.9617647058823529,1.076529906080079,1.0,0.034904273643012296,2.7881727881727816,0.1452317967767956,0.537828947368421,0.6413421706710845,0.755672268907563
Alternative Surgical Treatments/Diagnostics,"Botox Treatment Experiences & Procedures, Symptom Experience & Severity",0.5105105105105106,0.8858858858858859,0.49099099099099097,0.9617647058823529,1.0856530408773677,1.0,0.038736935133331485,2.9845229845229775,0.16117896474737792,0.5422885572139303,0.6649380804953552,0.7580009970089729
Alternative Surgical Treatments/Diagnostics,Symptom Experience & Severity,0.5105105105105106,0.8933933933933934,0.49099099099099097,0.9617647058823529,1.076529906080079,1.0,0.034904273643012296,2.7881727881727816,0.1452317967767956,0.537828947368421,0.6413421706710845,0.755672268907563
Deterioration indicators (worsening symptoms),"Botox Treatment Experiences & Procedures, Symptom Experience & Severity",0.5645645645645646,0.8858858858858859,0.5420420420420421,0.9601063829787234,1.0837811034980165,1.0,0.041902262622983355,2.8604604604604607,0.17753367083771138,0.5966942148760331,0.650405935050392,0.7859853948791922
Self-Treatment & Behavioral Interventions,Symptom Experience & Severity,0.36486486486486486,0.8933933933933934,0.3483483483483483,0.9547325102880658,1.0686585745409274,1.0,0.022380488596704773,2.355036855036854,0.1011555392516506,0.3828382838283828,0.5753781950965048,0.6723242383373103
"Botox Treatment Experiences & Procedures, Self-Treatment & Behavioral Interventions",Symptom Experience & Severity,0.3633633633633634,0.8933933933933934,0.34684684684684686,0.9545454545454545,1.0684491978609625,1.0,0.022220418616815008,2.3453453453453412,0.10062893081761004,0.3811881188118812,0.5736235595390518,0.6713903743315508
Self-Treatment & Behavioral Interventions,"Botox Treatment Experiences & Procedures, Symptom Experience & Severity",0.36486486486486486,0.8858858858858859,0.34684684684684686,0.9506172839506173,1.0730696798493409,1.0,0.023618212807402006,2.3108108108108105,0.10721193699917109,0.38372093023255816,0.567251461988304,0.6710713538397154
"Comorbidities, Psychological Factors & Mental Health",Self-Treatment & Behavioral Interventions,0.046546546546546545,0.36486486486486486,0.04354354354354354,0.9354838709677419,2.5639187574671443,1.0,0.026560344127911695,9.844594594594586,0.6397502036383383,0.11836734693877551,0.8984214138641045,0.527412717376875
"Comorbidities, Self-Treatment & Behavioral Interventions",Deterioration indicators (worsening symptoms),0.06156156156156156,0.5645645645645646,0.057057057057057055,0.9268292682926829,1.6416709911779968,1.0,0.022301580860139412,5.950950950950945,0.41650526315789466,0.10026385224274406,0.8319596299411268,0.5139465490399584
"Comorbidities, Improvement indicators (success, relief, reduced symptoms)",Alternative Surgical Treatments/Diagnostics,0.057057057057057055,0.5105105105105106,0.052552552552552555,0.9210526315789475,1.8041795665634675,1.0,0.02342432522612703,6.200200200200206,0.47270245677888995,0.1020408163265306,0.8387148853729417,0.5119969040247678
"Comorbidities, Improvement indicators (success, relief, reduced symptoms)",Deterioration indicators (worsening symptoms),0.057057057057057055,0.5645645645645646,0.052552552552552555,0.9210526315789475,1.6314389697648377,1.0,0.02034015997979962,5.515515515515521,0.4104640582347589,0.09234828496042215,0.8186932849364793,0.507068868980963
"Improvement indicators (success, relief, reduced symptoms), Psychological Factors & Mental Health",Deterioration indicators (worsening symptoms),0.12312312312312312,0.5645645645645646,0.11261261261261261,0.9146341463414634,1.6200700570835496,1.0,0.04310166021877733,5.100815100815103,0.43648401826484007,0.19582245430809397,0.8039529015979816,0.5570511157239232
"Alternative Surgical Treatments/Diagnostics, Comorbidities",Deterioration indicators (worsening symptoms),0.07807807807807808,0.5645645645645646,0.07057057057057058,0.9038461538461539,1.6009615384615383,1.0,0.026490454418382346,4.528528528528528,0.4071661237785016,0.12335958005249344,0.7791777188328912,0.5144230769230769
"Alternative Surgical Treatments/Diagnostics, Psychological Factors & Mental Health",Deterioration indicators (worsening symptoms),0.17417417417417416,0.5645645645645646,0.15315315315315314,0.8793103448275862,1.5575018341892881,1.0,0.05482058635211787,3.607893607893607,0.43344028520499095,0.2615384615384615,0.7228299643281807,0.5752934702861335
"Comorbidities, Self-Treatment & Behavioral Interventions",Alternative Surgical Treatments/Diagnostics,0.06156156156156156,0.5105105105105106,0.05405405405405406,0.8780487804878049,1.7199426111908176,1.0,0.02262622983343704,4.0138138138138135,0.4460444444444444,0.10434782608695652,0.7508603920395032,0.49196556671449065
"Comorbidities, Symptom Experience & Severity",Deterioration indicators (worsening symptoms),0.09309309309309309,0.5645645645645646,0.08108108108108109,0.870967741935484,1.5427247769389156,1.0,0.02852401951501051,3.3746246246246274,0.38790777532499393,0.14062499999999997,0.7036707452725253,0.5072923816060398
Comorbidities,"Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms)",0.09309309309309309,0.5630630630630631,0.08108108108108109,0.870967741935484,1.5468387096774194,1.0,0.028663798934069208,3.386261261261264,0.3898086828550405,0.1409921671018277,0.7046890588626541,0.507483870967742
"Botox Treatment Experiences & Procedures, Comorbidities",Deterioration indicators (worsening symptoms),0.09309309309309309,0.5645645645645646,0.08108108108108109,0.870967741935484,1.5427247769389156,1.0,0.02852401951501051,3.3746246246246274,0.38790777532499393,0.14062499999999997,0.7036707452725253,0.5072923816060398
Comorbidities,"Deterioration indicators (worsening symptoms), Symptom Experience & Severity",0.09309309309309309,0.5435435435435435,0.08108108108108109,0.870967741935484,1.6023881661022994,1.0,0.03048093138183229,3.537537537537541,0.4145204807456464,0.14594594594594595,0.7173174872665538,0.510069506326858
Comorbidities,Deterioration indicators (worsening symptoms),0.09309309309309309,0.5645645645645646,0.08108108108108109,0.870967741935484,1.5427247769389156,1.0,0.02852401951501051,3.3746246246246274,0.38790777532499393,0.14062499999999997,0.7036707452725253,0.5072923816060398
"Comorbidities, Deterioration indicators (worsening symptoms)",Alternative Surgical Treatments/Diagnostics,0.08108108108108109,0.5105105105105106,0.07057057057057058,0.8703703703703703,1.7049019607843134,1.0,0.02917782647512377,3.776061776061775,0.4499374217772215,0.13544668587896252,0.7351738241308793,0.5043028322440087
"Psychological Factors & Mental Health, Self-Treatment & Behavioral Interventions",Deterioration indicators (worsening symptoms),0.14414414414414414,0.5645645645645646,0.12462462462462462,0.8645833333333333,1.531416223404255,1.0,0.043245948651354046,3.2155232155232136,0.4054533925174381,0.2133676092544987,0.689008620689655,0.5426640070921985
"Psychological Factors & Mental Health, Self-Treatment & Behavioral Interventions",Alternative Surgical Treatments/Diagnostics,0.14414414414414414,0.5105105105105106,0.12162162162162163,0.84375,1.6527573529411763,1.0,0.04803452100749399,3.1327327327327326,0.4614684860298896,0.22816901408450704,0.6807898773006135,0.5409926470588236
"Comorbidities, Symptom Experience & Severity",Alternative Surgical Treatments/Diagnostics,0.09309309309309309,0.5105105105105106,0.07807807807807808,0.8387096774193549,1.6428842504743832,1.0,0.030553075598120642,3.034834834834835,0.4314824248599083,0.14857142857142858,0.6704927765683752,0.49582542694497156
Comorbidities,"Alternative Surgical Treatments/Diagnostics, Symptom Experience & Severity",0.09309309309309309,0.49099099099099097,0.07807807807807808,0.8387096774193549,1.7081976916247412,1.0,0.032370208045883725,3.1558558558558567,0.4571446765155375,0.15430267062314543,0.6831287467884671,0.4988655420735918
"Botox Treatment Experiences & Procedures, Comorbidities",Alternative Surgical Treatments/Diagnostics,0.09309309309309309,0.5105105105105106,0.07807807807807808,0.8387096774193549,1.6428842504743832,1.0,0.030553075598120642,3.034834834834835,0.4314824248599083,0.14857142857142858,0.6704927765683752,0.49582542694497156
Comorbidities,"Alternative Surgical Treatments/Diagnostics, Botox Treatment Experiences & Procedures",0.09309309309309309,0.5105105105105106,0.07807807807807808,0.8387096774193549,1.6428842504743832,1.0,0.030553075598120642,3.034834834834835,0.4314824248599083,0.14857142857142858,0.6704927765683752,0.49582542694497156
Comorbidities,Alternative Surgical Treatments/Diagnostics,0.09309309309309309,0.5105105105105106,0.07807807807807808,0.8387096774193549,1.6428842504743832,1.0,0.030553075598120642,3.034834834834835,0.4314824248599083,0.14857142857142858,0.6704927765683752,0.49582542694497156
"Improvement indicators (success, relief, reduced symptoms), Psychological Factors & Mental Health",Alternative Surgical Treatments/Diagnostics,0.12312312312312312,0.5105105105105106,0.1021021021021021,0.8292682926829269,1.6243902439024391,1.0,0.03924645366086807,2.867009867009868,0.43835616438356156,0.192090395480226,0.6512045488553047,0.5146341463414634
"Improvement indicators (success, relief, reduced symptoms), Self-Treatment & Behavioral Interventions",Alternative Surgical Treatments/Diagnostics,0.18468468468468469,0.5105105105105106,0.15315315315315314,0.8292682926829268,1.624390243902439,1.0,0.05886968049130209,2.867009867009866,0.47145488029465915,0.2825484764542936,0.6512045488553044,0.5646341463414634
"Improvement indicators (success, relief, reduced symptoms), Self-Treatment & Behavioral Interventions",Deterioration indicators (worsening symptoms),0.18468468468468469,0.5645645645645646,0.15165165165165165,0.8211382113821138,1.4544628956927868,1.0,0.04738522306089872,2.4344799344799344,0.3832394289152671,0.2537688442211055,0.5892346509671993,0.5448776163293547
"Comorbidities, Psychological Factors & Mental Health",Alternative Surgical Treatments/Diagnostics,0.046546546546546545,0.5105105105105106,0.03753753753753754,0.8064516129032259,1.579696394686907,1.0,0.013775036297558819,2.52902902902903,0.38488188976377946,0.0722543352601156,0.6045913318820504,0.43999051233396586
"Botox Treatment Experiences & Procedures, Psychological Factors & Mental Health",Deterioration indicators (worsening symptoms),0.23723723723723725,0.5645645645645646,0.1906906906906907,0.8037974683544303,1.423747643415028,1.0,0.05675495315134954,2.2193160902838316,0.3901977803955607,0.312039312039312,0.54941073766914,0.5707817129006194
Psychological Factors & Mental Health,Deterioration indicators (worsening symptoms),0.23723723723723725,0.5645645645645646,0.1906906906906907,0.8037974683544303,1.423747643415028,1.0,0.05675495315134954,2.2193160902838316,0.3901977803955607,0.312039312039312,0.54941073766914,0.5707817129006194
Psychological Factors & Mental Health,"Botox Treatment Experiences & Procedures, Deterioration indicators (worsening symptoms)",0.23723723723723725,0.5630630630630631,0.1906906906906907,0.8037974683544303,1.4275443037974682,1.0,0.05711116521927331,2.226968904388259,0.39264678529357044,0.312807881773399,0.5509591543781808,0.5712320675105484
"Deterioration indicators (worsening symptoms), Psychological Factors & Mental Health",Alternative Surgical Treatments/Diagnostics,0.1906906906906907,0.5105105105105106,0.15315315315315314,0.8031496062992125,1.5732283464566925,1.0,0.05580355129904678,2.486606606606605,0.45021645021645007,0.2794520547945205,0.5978455147094341,0.5515748031496062
"Psychological Factors & Mental Health, Symptom Experience & Severity",Deterioration indicators (worsening symptoms),0.23573573573573572,0.5645645645645646,0.1891891891891892,0.802547770700637,1.4215340832091068,1.0,0.056101146191236295,2.2052697859149473,0.3880001247388281,0.3095823095823096,0.5465407423676697,0.5688270768396801
Psychological Factors & Mental Health,"Deterioration indicators (worsening symptoms), Symptom Experience & Severity",0.23723723723723725,0.5435435435435435,0.1891891891891892,0.7974683544303798,1.4671655360514724,1.0,0.06024042060078097,2.253753753753754,0.4174478190226222,0.3197969543147209,0.5562958027981347,0.5727673263864607
"Alternative Surgical Treatments/Diagnostics, Improvement indicators (success, relief, reduced symptoms)",Deterioration indicators (worsening symptoms),0.24474474474474475,0.5645645645645646,0.19369369369369369,0.7914110429447853,1.4018078579819866,1.0,0.055519483447411366,2.087528705175764,0.37952132168230923,0.3146341463414634,0.5209646710387137,0.5672480746638819
"Alternative Surgical Treatments/Diagnostics, Self-Treatment & Behavioral Interventions",Deterioration indicators (worsening symptoms),0.2552552552552553,0.5645645645645646,0.2012012012012012,0.7882352941176469,1.3961827284105128,1.0,0.057093129165201206,2.0562228895562216,0.3810182956186806,0.3252427184466019,0.5136713995943202,0.5723091364205255
"Deterioration indicators (worsening symptoms), Self-Treatment & Behavioral Interventions",Alternative Surgical Treatments/Diagnostics,0.2627627627627628,0.5105105105105106,0.2012012012012012,0.7657142857142856,1.4998991596638651,1.0,0.06705804904003099,2.0892844063575757,0.4520776970544425,0.3517060367454068,0.5213672217353196,0.5799159663865545
Comorbidities,"Alternative Surgical Treatments/Diagnostics, Deterioration indicators (worsening symptoms)",0.09309309309309309,0.35585585585585583,0.07057057057057058,0.7580645161290324,2.1302572478562682,1.0,0.037442848253659074,2.662462462462464,0.5850359306749331,0.18650793650793654,0.6244078502143019,0.4781883762079761
"Self-Treatment & Behavioral Interventions, Symptom Experience & Severity",Deterioration indicators (worsening symptoms),0.3483483483483483,0.5645645645645646,0.2627627627627628,0.7543103448275863,1.3360922597212033,1.0,0.06609762916069223,1.7722986144038781,0.3860171165240289,0.4041570438799076,0.4357609988109395,0.60986793837124
"Improvement indicators (success, relief, reduced symptoms), Symptom Experience & Severity",Deterioration indicators (worsening symptoms),0.35285285285285284,0.5645645645645646,0.26576576576576577,0.7531914893617022,1.3341104572204618,1.0,0.06655754853953053,1.7642642642642647,0.3869859871275578,0.40783410138248843,0.43319148936170226,0.611968085106383
